text,sentiment
It is ok,neutral
 It was a lovely attempt at poetry!,positive
@ gadgetopia need to DM you but you`re not following me.   Will send email.,neutral
" Who knows, maybe someday you`ll come home and find... *gasp* DINNER in your FRIDGE!",neutral
boooo on life decisions....bottle of wine be my lucky eight ball tonight,positive
has toothache,negative
Been working lots of overtime this week. Only just realized I booked a half day tomorrow so this week will just break even,negative
 hello hello hello  what u up to tonight??,neutral
"SLOW on laptop, does not sync with website. No stickers on app, just laptop. I set up my calander on my ohone, then went to desktop. I can't open up my calander unlesss I give payment info on laptop. I already set up payment in Google Play. And to get to that screen takes a LONG time.",negative
" ahhhh.same here with Geometry, like i said b4, if i didn`t have it, i would be graduated!! so i feel ur pain hun!",negative
is almost over the legal limit of db at the garage.,negative
Massive headache,negative
own 2nit but i cant go.,negative
"Don`t worry, I won`t  I`ll send it to you as soon as I land in Delhi. I`ll let you know about the price in a little while.",positive
Makes me more productive,positive
just had a bbq... YUM im full now,positive
The Blowout ended,neutral
 it doesn`t work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,neutral
uploading PCD onto my iTunes xD i used to have it but certian events caused me to lt sadly,negative
" I`m so sad I missed your calling time, I got home from practice too late",negative
"the muscle in my back is cramping up, hurts so bad! owww",negative
_eleni I love you too!,positive
Work till 6..then dreadful tv shopping cause mine broke,negative
I really love this app but notifications are not working at all even after i allow all the permissions. So I'm not able to use this app.,positive
"Wunderlist has a date time stamp on comments. When the list was imported, the date time stamp is no longer available.",negative
Hail/Thunder storm here. The Power keeps on going on then off. It sucks.,negative
Alarm not working .. so no time strict,negative
Beer pong and dubstep. Good nite,positive
 $300 later... I feel so good! But guilty,neutral
 I love your show! I`ve subscribed and following your tweets. Can`t wait to see more,positive
"It's great app, very much helpful to focusing but now it's not as its stopped all the time from 2 days even for 15 min time and bcoz of this I didn't get any tree and from beginning I loss many trees which worth atleast 150 points which demotivated meso pls fix this problem",neutral
 awwwww snaaaap Jimmaaayy.  You are the man with hookups.  Too bad I`m so far away!!,negative
"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent",negative
"Hey i've been using it pretty good. But today when i played the forest rain and locked my phone, the white noice ( 🤔 ) didn't work. Like it has some problem. 🤔",neutral
"Slovakian country side is a refreshing change compared to tarmac and cars, but I am a city boy and need the tarmac",positive
The app keeps stopping repeatedly. It would be helpful if the same is resolved.,neutral
 Haha and you should! State pride is important,positive
"technically a paid app(pay for reminders), UI not as attractive as related apps.",negative
"Its great! Easy to use, lots of features!",positive
This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,negative
"the app is good ,but it would be better if it had a timeline (Please do something about that)",neutral
Ecaytrade people who said you`d come by stuff at 6:30..where are you ? Bugs me when people no-show,neutral
Good morning from RSA Twitterverse!! Please send me some happy vibes & cheerfulness today I`m feeling a little sad,neutral
 unfair  I wanna go too.,negative
that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am.,positive
i find John Mayer`s tweets mighty entertaining for a hearty laugh...so thanks John,positive
 is making everything fabulous tonight,positive
? on wednesday green day will perform their new single 'Know Your Enemy' at TvTotal  http://tr.im/kpDX,neutral
cupcakes gave me heartburn,negative
Works OK on Galaxy note 8 but constant crash notifications. Can't even log on to the tablet version let alone sync accounts. In the end all data lost and so am I.,negative
 I tried to DM you but your not following me,negative
 Younger then mine. So no problems here.,positive
never expected to hear Beastie Boys in a Star Trek movie... was a super great flick though. *pew peww* -- (phasers),positive
"I have been using the PRO version for several years now. It has many nice features and sophisticated calendar widget with many customization options. Sadly, lately there have been problems with task synchronization. As I mostly use tasks/todos for organizing and use multiple devices, this is a big issue for me. While developers are responsive and say it have fixed the problem it still persists at least for me.",positive
isnt very happy about the fact that her back is hurting today,negative
" 'arrest her' or, anything ending in -est that can be done to her.",negative
Just realized all his fantastic nerdfriends no longer live in Rochester,neutral
"Working... And attempting to keep squirrels away.............. Squirels 1, jesska 0   I should stick to spiders",negative
Good. Simple and Effective,positive
 haha drunk golf sounds *awesome*!! i predict a great score for today,positive
Apparently its Star Wars Day today - so May the 4th be with you  http://tinyurl.com/axsujx,neutral
 fey slays it in #30rock but title of that film sounds bad  #Inbruges is a funny indie little euro city hitman gone bad tale!,neutral
"Rarely taking the time to write a review but on this one it's absolutely worth it. Was looking for a calendar app that has some powerfull widgets to bring anything you need straight to the Homescreen and it just nails it. -Straight forward, no nonsense user experience -propper column calendar with tasks IN ONE widget -slick, highly customisable design -Syncs instantly It's been a straight up game changer for me so far and went premium - thanks a lot developing and maintaining this app!",positive
